주유소명,시도명,시군구명,소재지도로명주소,소재지지번주소,전화번호,위도,경도,상표구분명,대표자명,총직원수,데이터기준일자,제공기관코드,제공기관명
(주)엘피엘,경기도,파주시,경기도 파주시 탄현면 방촌로 1003,경기도 파주시 탄현면 금승리 488-6,,37.8248637958,126.7317597885,SK,,,2024-08-09,4060000,경기도 파주시
(주)골밭문산주유소,경기도,파주시,경기도 파주시 문산읍 율곡로 25,경기도 파주시 문산읍 당동리 617-2,,37.8668234494,126.7630204155,GS,,,2024-08-09,4060000,경기도 파주시
송촌주유소,경기도,파주시,경기도 파주시 재두루미길 622,경기도 파주시 송촌동 697,,37.7530072832,126.6868474234,GS,,,2024-08-09,4060000,경기도 파주시
구도일주유소 용호,부산광역시,남구,부산광역시 남구 용호로 172,부산광역시 남구 용호동 487-45,,35.117129,129.110864,S-Oil,유경호,,2024-08-02,3310000,부산광역시 남구
도화상사 은봉주유소,경기도,파주시,경기도 파주시 평화로 260,경기도 파주시 야동동 622-8,,37.7734435178,126.7534555727,GS,,,2024-08-09,4060000,경기도 파주시
광탄농협주유소,경기도,파주시,경기도 파주시 광탄면 동거리길 41,경기도 파주시 광탄면 신산리 217-27,,37.7814523103,126.8496824445,GS,,,2024-08-09,4060000,경기도 파주시
금촌농협주유소,경기도,파주시,경기도 파주시 평화로 240,경기도 파주시 야동동 816,,37.7726289391,126.7556526371,기타,,,2024-08-09,4060000,경기도 파주시
주식회사 동지에너지,경기도,파주시,경기도 파주시 광탄면 부흥로 106,경기도 파주시 광탄면 창만리 312-4,,37.8068621451,126.8608716212,SK,,,2024-08-09,4060000,경기도 파주시
한전주유소,경기도,파주시,경기도 파주시 문산읍 문산로 10,경기도 파주시 문산읍 문산리 44-14,,37.8570825227,126.7802296903,SK,,,2024-08-09,4060000,경기도 파주시
세광주유소,경기도,파주시,경기도 파주시 광탄면 부흥로 303,경기도 파주시 광탄면 창만리 72-3,,37.8020425791,126.8809559237,SK,,,2024-08-09,4060000,경기도 파주시
제일주유소,경기도,파주시,경기도 파주시 법원읍 술이홀로 1031,경기도 파주시 법원읍 법원리 572-2,,37.8614305745,126.8802704484,현대,,,2024-08-09,4060000,경기도 파주시
삼일주유소,경기도,파주시,경기도 파주시 문산읍 문향로 29,경기도 파주시 문산읍 문산리 20-1,,37.8545425361,126.7857880002,현대,,,2024-08-09,4060000,경기도 파주시
수향주유소,경기도,파주시,경기도 파주시 법원읍 사임당로 680,경기도 파주시 법원읍 가야리 331-4,,37.8517925683,126.8573128149,현대,,,2024-08-09,4060000,경기도 파주시
대능주유소,경기도,파주시,경기도 파주시 법원읍 술이홀로 750,경기도 파주시 법원읍 대능리 329-2,,37.8430221687,126.8622395393,SK,,,2024-08-09,4060000,경기도 파주시
(주)제이에스에너지 프라임주유소,경기도,파주시,경기도 파주시 교하로 434,경기도 파주시 동패동 277-20,,37.7056776138,126.7306372268,SK,,,2024-08-09,4060000,경기도 파주시
청석주유소,경기도,파주시,경기도 파주시 연다산길 10,경기도 파주시 오도동 143-1,,37.7415237543,126.7248223419,SK,,,2024-08-09,4060000,경기도 파주시
적암주유소,경기도,파주시,경기도 파주시 적성면 율곡로 2989,경기도 파주시 적성면 적암리 254-1,,37.9902956295,126.9996933201,SK,,,2024-08-09,4060000,경기도 파주시
고향길주유소,경기도,파주시,경기도 파주시 문산읍 통일로 1875,경기도 파주시 문산읍 당동리 37-6,,37.8741945803,126.7859418312,GS,,,2024-08-09,4060000,경기도 파주시
탄현주유소,경기도,파주시,경기도 파주시 탄현면 방촌로 644,경기도 파주시 탄현면 축현리 480,,37.8016298783,126.7183333734,SK,,,2024-08-09,4060000,경기도 파주시
신산주유소,경기도,파주시,경기도 파주시 광탄면 혜음로 964,경기도 파주시 광탄면 분수리 473-1,,37.7694990923,126.8522794328,기타,,,2024-08-09,4060000,경기도 파주시
오성주유소,경기도,파주시,경기도 파주시 조리읍 등원로 229,경기도 파주시 조리읍 오산리 383-4,,37.7652719338,126.8230943514,현대,,,2024-08-09,4060000,경기도 파주시
푸른주유소,경기도,파주시,경기도 파주시 경의로 1571,경기도 파주시 하지석동 138-4,,37.7555537536,126.7545961621,SK,,,2024-08-09,4060000,경기도 파주시
금촌주유소,경기도,파주시,경기도 파주시 아동로 60,경기도 파주시 아동동 243-9,,37.7665601584,126.7806166723,GS,,,2024-08-09,4060000,경기도 파주시
오신개발(주)오두산주유소,경기도,파주시,경기도 파주시 평화로 514,경기도 파주시 맥금동 347-1,,37.7723323108,126.7273014004,GS,,,2024-08-09,4060000,경기도 파주시
봉암주유소,경기도,파주시,경기도 파주시 파주읍 주라위길 278,경기도 파주시 파주읍 봉암리 70-1,,37.8130589993,126.8050114074,SK,,,2024-08-09,4060000,경기도 파주시
광탄주유소,경기도,파주시,경기도 파주시 광탄면 혜음로 1178,경기도 파주시 광탄면 신산리 352-5,,37.7862448175,126.8452442686,SK,,,2024-08-09,4060000,경기도 파주시
(주)진우에너지 적성주유소,경기도,파주시,경기도 파주시 적성면 청송로 1046,경기도 파주시 적성면 구읍리 644-2,,37.9553454607,126.9212185830,SK,,,2024-08-09,4060000,경기도 파주시
오신개발(주)임진강주유소,경기도,파주시,경기도 파주시 월롱면 통일로 975,경기도 파주시 월롱면 위전리 425-3,,37.7960040282,126.7914315442,현대,,,2024-08-09,4060000,경기도 파주시
대원주유소,경기도,파주시,경기도 파주시 적성면 청송로 1091,경기도 파주시 적성면 구읍리 597-3,,37.9570488077,126.9257078134,SK,,,2024-08-09,4060000,경기도 파주시
판문점주유소,경기도,파주시,경기도 파주시 조리읍 통일로 273,경기도 파주시 조리읍 봉일천리 132-2,,37.7413566632,126.8130397735,SK,,,2024-08-09,4060000,경기도 파주시
법원주유소,경기도,파주시,경기도 파주시 법원읍 사임당로 882,경기도 파주시 법원읍 법원리 444-15,,37.8480748328,126.8786474111,GS,,,2024-08-09,4060000,경기도 파주시
주내주유소,경기도,파주시,경기도 파주시 파주읍 술이홀로 383,경기도 파주시 파주읍 연풍리 440-7,,37.8311735441,126.8299071905,SK,,,2024-08-09,4060000,경기도 파주시
신성석유(주),경기도,파주시,경기도 파주시 문산읍 통일로 1712,경기도 파주시 문산읍 선유리 966-1,,37.8603736274,126.7898175400,SK,,,2024-08-09,4060000,경기도 파주시
오신개발(주)봉일천주유소,경기도,파주시,경기도 파주시 조리읍 봉천로 95,경기도 파주시 조리읍 봉일천리 285-3,,37.7464320825,126.8021653826,GS,,,2024-08-09,4060000,경기도 파주시
㈜ 프로에너지,충청북도,충주시,충청북도 충주시 중원대로 3506 (봉방동),,043-842-3341,36.96983767,127.914547,SK,이용수,,2024-07-31,4390000,충청북도 충주시
양지주유소,충청북도,충주시,충청북도 충주시 주덕읍 충청대로 2300,,043-842-5185,36.96278296,127.7760659,GS,박진호,,2024-07-31,4390000,충청북도 충주시
(주) 서림주유소,충청북도,충주시,충청북도 충주시 형설로 102 (용산동),,043-848-8886,36.96309401,127.9396649,알뜰,강남희,,2024-07-31,4390000,충청북도 충주시
(주)부자 충주(상)주유소,충청북도,충주시,충청북도 충주시 중앙탑면 중부내륙고속도로 230-1,,043-857-4884,37.02405403,127.8380055,알뜰,(주)부자 대표 정대해,,2024-07-31,4390000,충청북도 충주시
대성주유소,부산광역시,남구,부산광역시 남구 문현로 67,부산광역시 남구 문현동 101-7 대성주유소,,35.143576,129.076354,현대,황순,,2024-08-02,3310000,부산광역시 남구
(주)새재산업,충청북도,충주시,충청북도 충주시 금봉대로 524 (연수동),,043-856-5159,36.981526,127.946177,SK,김인섭,,2024-07-31,4390000,충청북도 충주시
(주)인앤아웃 충주(창원)주유소,충청북도,충주시,충청북도 충주시 중앙탑면 중부내륙고속도로 231-1,,043-857-7371,37.02097315,127.8388108000,알뜰,엄정욱,,2024-07-31,4390000,충청북도 충주시
제1신정주유소,충청북도,충주시,충청북도 충주시 소태면 충원대로 2508,,043-847-5151,37.12655096,127.8844266,현대,신정오일 주식회사 대표 전상철,,2024-07-31,4390000,충청북도 충주시
(주)코끼리주유소,충청북도,충주시,충청북도 충주시 중원대로 3691 (달천동),,043-848-2375,36.96133486,127.8969255,S-Oil,김호진,,2024-07-31,4390000,충청북도 충주시
(주)파리크라상 천등산(제천방향)주유소,충청북도,충주시,충청북도 충주시 산척면 평택제천고속도로 106,,043-844-2988,37.0620849500,127.9394693000,알뜰,황재복,,2024-07-31,4390000,충청북도 충주시
(주)파리크라상 천등산(평택방향)주유소,충청북도,충주시,충청북도 충주시 산척면 평택제천고속도로 109,,043-844-2915,37.07692517,127.9893668,알뜰,황재복,,2024-07-31,4390000,충청북도 충주시
(주)홍선개발 야동휴게주유소,충청북도,충주시,충청북도 충주시 소태면 충원대로 2361,,043-848-1071,37.1132990700,127.8856503,GS,최주호,,2024-07-31,4390000,충청북도 충주시
MG새마을금고 지현주유소,충청북도,충주시,충청북도 충주시 예성로 86 (지현동),,043-855-6704,36.96446977,127.9338353,현대,김형기,,2024-07-31,4390000,충청북도 충주시
SK행복주유소,충청북도,충주시,충청북도 충주시 중원대로 3122 (단월동),,043-857-5151,36.95019265,127.9152872,SK,고용국,,2024-07-31,4390000,충청북도 충주시
건국주유소,충청북도,충주시,충청북도 충주시 충원대로 228 (단월동),,043-851-5184,36.94877734,127.9027246,SK,지석구,,2024-07-31,4390000,충청북도 충주시
구도일주유소 사과나무,충청북도,충주시,충청북도 충주시 번영대로 23,,043-842-7958,36.98768451,127.919942,S-Oil,정인옥,,2024-07-31,4390000,충청북도 충주시
구암주유소,충청북도,충주시,충청북도 충주시 중앙탑면 감노로 2109,,043-855-6570,37.03544815,127.8275726,SK,한기중,,2024-07-31,4390000,충청북도 충주시
국원주유소,충청북도,충주시,충청북도 충주시 신니면 신덕로 339,,043-856-8631,37.00080995,127.6904072,S-Oil,한옥경,,2024-07-31,4390000,충청북도 충주시
국제주유소,충청북도,충주시,충청북도 충주시 탄금대로 350(칠금동),,043-854-0500,36.98650241,127.8944881,S-Oil,추병욱,,2024-07-31,4390000,충청북도 충주시
금강산주유소,충청북도,충주시,충청북도 충주시 주덕읍 충청대로 2453,,043-852-8057,36.96998698,127.7879611,현대,강성진,,2024-07-31,4390000,충청북도 충주시
금천주유소,충청북도,충주시,충청북도 충주시 중앙탑면 탄금대로 949,,043-855-6326,37.02350816,127.8477958,S-Oil,백선숙,,2024-07-31,4390000,충청북도 충주시
기업도시주유소,충청북도,충주시,충청북도 충주시 대소원면 기업도시2로 26,,043-848-5151,37.00240592,127.8299388,S-Oil,지엠글로벌㈜ 대표 정구민,,2024-07-31,4390000,충청북도 충주시
㈜남산,충청북도,충주시,충청북도 충주시 금봉대로 352(교현동),,043-851-3530,36.96623367,127.9473891,S-Oil,㈜남산 대표 전상순,,2024-07-31,4390000,충청북도 충주시
내사주유소,충청북도,충주시,충청북도 충주시 살미면 월악로 433,,043-852-2220,36.90502691,128.0135252,SK,나현수,,2024-07-31,4390000,충청북도 충주시
늘품주유소,충청북도,충주시,충청북도 충주시 금가면 충원대로 1507,,,37.0578998600,127.9301804,S-Oil,최광훈,,2024-07-31,4390000,충청북도 충주시
능암온천주유소,충청북도,충주시,충청북도 충주시 앙성면 북부로 1569,,043-853-1659,37.09426838,127.799857,S-Oil,김진옥,,2024-07-31,4390000,충청북도 충주시
다릿재주유소,충청북도,충주시,충청북도 충주시 산척면 북부로 3293,,043-854-3363,37.09721609,127.9702171,현대,김태옥,,2024-07-31,4390000,충청북도 충주시
달천주유소,충청북도,충주시,충청북도 충주시 중원대로 3818(용두동),,043-853-8530,36.9621015881,127.8826513,S-Oil,채훈영,,2024-07-31,4390000,충청북도 충주시
대광주유소,충청북도,충주시,충청북도 충주시 중앙탑면 청금로 144,,043-855-0901,36.99823564,127.8756755,현대,전종관,,2024-07-31,4390000,충청북도 충주시
대동주유소,충청북도,충주시,충청북도 충주시 충원대로 180 (단월동),,043-855-0051,36.94486455,127.9006525,GS,함영근,,2024-07-31,4390000,충청북도 충주시
대림주유소,충청북도,충주시,충청북도 충주시 노은면 감노로 1178,,043-853-5466,37.04988185,127.7289854,GS,정기한,,2024-07-31,4390000,충청북도 충주시
대박주유소,충청북도,충주시,충청북도 충주시 살미면 호음실1길 26,,043-856-5182,36.90938849,127.9496828,SK,홍성철,,2024-07-31,4390000,충청북도 충주시
대성산업(주)충주주유소,충청북도,충주시,충청북도 충주시 충원대로 725 (금릉동),,043-857-8381,36.9909267,127.9169616,GS,"김영대, 이은우",,2024-07-31,4390000,충청북도 충주시
대소원주유소,충청북도,충주시,충청북도 충주시 대소원면 중원대로 4385,,043-852-9700,36.97379222,127.822589,GS,조대형,,2024-07-31,4390000,충청북도 충주시
대일주유소,충청북도,충주시,충청북도 충주시 중원대로 3033,,043-856-5188,36.94323721,127.9176413,GS,김학구,,2024-07-31,4390000,충청북도 충주시
대촌주유소,충청북도,충주시,충청북도 충주시 앙성면 가곡로 1702,,043-855-6572,37.0815288,127.8184711,현대,고근창,,2024-07-31,4390000,충청북도 충주시
대호주유소,충청북도,충주시,충청북도 충주시 살미면 중원대로 2574,,043-852-8333,36.9134033571,127.9497476,SK,김화진,,2024-07-31,4390000,충청북도 충주시
대흥주유소,충청북도,충주시,충청북도 충주시 중원대로 3471 (문화동),,043-847-1700,36.97047999,127.9181403,S-Oil,김광기,,2024-07-31,4390000,충청북도 충주시
덕산주유소,충청북도,충주시,충청북도 충주시 팽고리산길 54 (금릉동),,043-853-5587,36.99586847,127.9220233,현대,김명숙,,2024-07-31,4390000,충청북도 충주시
동서주유소,충청북도,충주시,충청북도 충주시 산척면 충원대로 1643,,043-857-5657,37.06966099,127.9310358,SK,이형배,,2024-07-31,4390000,충청북도 충주시
동성주유소,충청북도,충주시,충청북도 충주시 동량면 충원대로 1184,,043-853-4477,37.0298002500,127.9249341,현대,안희균,,2024-07-31,4390000,충청북도 충주시
